"sd.rgompertz","current.seed","scale","sderr","Delta_LL","G","R","LWei","LGomp","MeanLF","Delta_LL.flex","LWei.flex","LGomp.flex","G.flex.estimated","R.flex.estimated","LLG.par","LLR.par","gamma.flex.estimated","theta.flex.estimated"
10.5995056952745,12345,1,10.5995056952745,-12.6914093849227,0.05,0.03,-6656.08531765672,-6643.3939082718,20.7037900874636,-12.691318898027,-6656.0851777422,-6643.39385884418,0.0449135913566926,0.0222908140157738,-3.10263428674637,-3.80401592370944,1.6375781321552,23.0487552115067
10.6648623277948,12345,2,21.3297246555896,-12.9793438489733,0.05,0.03,-6276.83084872534,-6263.85150487636,27.1027351567712,-12.9793069093748,-6276.8308069427,-6263.85150003333,0.028904514956852,0.0190254604531125,-3.54328981952773,-3.96225724839419,1.52284482372259,29.9803001080579
10.4862396124053,12345,3,31.4587188372159,-17.7614923561005,0.05,0.03,-5879.51991372395,-5861.75842136785,33.4811746987952,-17.7613797348595,-5879.51980217001,-5861.75842243515,0.0201837094408472,0.0167417248655158,-3.90336838308607,-4.0893263938361,1.43190698949534,36.7203314729112
8.0776955894224,12345,0,0,-28.5581519497182,0.08,0.03,-6761.04150730684,-6732.48335535712,13.7165394402036,-28.557900999459,-6761.04129724912,-6732.48339624966,0.0799240401540297,0.0295217442580332,-2.52708476280524,-3.52217492018338,1.72766126900581,15.3304606563739
7.90848136037722,12345,0.1,0.790848136037722,-17.8890991677117,0.08,0.03,-6702.91354225859,-6685.02444309088,13.8675191815857,-17.8889935287471,-6702.91346709334,-6685.02447356459,0.0834238250271378,0.0279738900047206,-2.48385947932404,-3.57632641157738,1.7948226436382,15.5331956952532
7.81590382739178,12345,0.2,1.56318076547836,-22.5973897448785,0.08,0.03,-6628.94537006295,-6606.34798031808,13.8581743166581,-22.5973575084663,-6628.94528883452,-6606.34793132605,0.0874464988783887,0.0268092888681371,-2.43697346596505,-3.61887344984999,1.82400561007225,15.5413036807289
7.90121415418459,12345,0.3,2.37036424625538,-17.9249419349862,0.08,0.03,-6598.1649195097,-6580.23997757471,13.8929313929314,-17.9248400277229,-6598.16479695279,-6580.23995692507,0.0843279864008881,0.0275512587404097,-2.47341097936867,-3.59122142454459,1.79743124770495,15.5767003421611
7.96274294018681,12345,0.4,3.18509717607472,-7.08826379178117,0.08,0.03,-6535.58946682042,-6528.50120302864,14.4112050739958,-7.08810298099797,-6535.5893042823,-6528.5012013013,0.0819489838192365,0.0264736815640352,-2.50170610765775,-3.63152934931074,1.8297580974445,16.1653298094159
8.0011429261951,12345,0.5,4.00057146309755,7.60493448321358,0.08,0.03,-6443.74838178869,-6451.3533162719,14.7462446351931,7.60505639391795,-6443.74829729196,-6451.35335368587,0.0830626685433331,0.0250761027638462,-2.48801451785032,-3.68608145955035,1.88541825269473,16.5733891724761
8.04564841463707,12345,0.6,4.82738904878224,3.57791557591918,0.08,0.03,-6523.4995502493,-6527.07746582522,15.0204081632653,3.57793873668925,-6523.49947221486,-6527.07741095155,0.0746201219969528,0.0266145377892935,-2.59485231572233,-3.62662572461426,1.80336920203156,16.8463790460604
8.03912432299869,12345,0.7,5.62738702609908,-16.27776100349,0.08,0.03,-6430.73819948698,-6414.46043848349,15.1106243154436,-16.2776441360293,-6430.73818011373,-6414.4605359777,0.0747599741039133,0.0261893787873609,-2.593212346101,-3.64278620549664,1.77237364228637,16.9212058817994
7.88623682715182,12345,1,7.88623682715182,-7.38182005727867,0.08,0.03,-6294.13755160628,-6286.755731549,15.9948512585812,-7.38159648277815,-6294.13745854537,-6286.75586206259,0.0630711656813289,0.0271796143093242,-2.76256374875408,-3.60612487594729,1.70389347781395,17.8740431562891
8.15559162466906,12345,2,16.3111832493381,-1.03102124906763,0.08,0.03,-5986.88761680999,-5985.85659556092,20.8166339227243,-1.03101862821495,-5986.88756432905,-5985.85654570084,0.0359485446285899,0.0255188332521489,-3.32602347339068,-3.66825016297492,1.52848887943114,23.0466411156856
8.00737820272511,12345,3,24.0221346081753,3.98018307102939,0.08,0.03,-5784.69306326052,-5788.67324633155,26.2953068592058,3.9801488161047,-5784.69303136412,-5788.67318018022,0.0238110143585277,0.0222460604553598,-3.73755386336882,-3.80537259479456,1.45506993799718,28.9450142208591
6.84257785914154,12345,0,0,-28.7327361020043,0.1,0.03,-6480.02699988178,-6451.29426377977,12.6253177427555,-28.7325740511942,-6480.0267974779,-6451.29422342671,0.106929358797351,0.0265210332256062,-2.23606559487765,-3.62918800599285,1.9198631773467,14.1810466326647
7.04047529552511,12345,0.1,0.704047529552511,-38.4831890528876,0.1,0.03,-6477.41820565211,-6438.93501659922,12.5801331285202,-38.4831132152913,-6477.41812858948,-6438.93501537418,0.101521780675482,0.028039262005061,-2.28763438723146,-3.57379641768147,1.84471794565735,14.1097256481588
6.83923487709896,12345,0.2,1.36784697541979,-26.3980051175204,0.1,0.03,-6418.98097874755,-6392.58297363003,12.5718685831622,-26.397979353218,-6418.9809074865,-6392.58292813329,0.104467437269371,0.0274596571403483,-2.25930685987493,-3.59422272203442,1.90552678039926,14.1106341185322
7.12870802763811,12345,0.3,2.13861240829143,-30.0958031268656,0.1,0.03,-6365.61468231194,-6335.51887918507,12.6972717733473,-30.095466623492,-6365.61431923575,-6335.51885261226,0.0951701598855533,0.0292350724797733,-2.35194058586818,-3.53270171211728,1.79983349598946,14.2358679864698
6.98346504971017,12345,0.4,2.79338601988407,-9.34447735510639,0.1,0.03,-6325.94361931487,-6316.59914195977,13.0953133228015,-9.3445080598749,-6325.94354593864,-6316.59903787876,0.0995952734416244,0.0265042277157291,-2.30697634991157,-3.6300878785657,1.91217872091118,14.7207486129219
7.09230247996676,12345,0.5,3.54615123998338,-25.3310798777729,0.1,0.03,-6288.57879108645,-6263.24771120868,13.2797016515717,-25.3309139411958,-6288.57860392319,-6263.24768998199,0.0998519828308682,0.0256615081961765,-2.30411234880876,-3.66291417223661,1.90212168986673,14.9142635808122
7.00233230571207,12345,0.6,4.20139938342724,9.11239341950295,0.1,0.03,-6230.14018833133,-6239.25258175083,13.3154761904762,9.11240861973693,-6230.14014913504,-6239.25255775478,0.0865321319424453,0.0293490369229945,-2.44764206136566,-3.52805629207041,1.83648673884473,14.9488324003751
6.88355625986463,12345,0.7,4.81848938190524,20.5062483309321,0.1,0.03,-6251.02947940149,-6271.53572773242,13.7727272727273,20.506236368763,-6251.02941824486,-6271.53565461362,0.0880279739404566,0.0271579684142698,-2.4298406606653,-3.60659575160311,1.89883193182901,15.4861256948992
7.01262187152483,12345,1,7.01262187152483,3.91664398625926,0.1,0.03,-6182.96613151391,-6186.88277550017,14.3940248027057,3.9165724914601,-6182.96607670904,-6186.8826492005,0.0710985053425288,0.029870566568318,-2.6430377526614,-3.51182842598815,1.72945632704026,16.1102996957669
6.86019011065271,12345,2,13.7203802213054,-10.107819591959,0.1,0.03,-6007.9521144735,-5997.84429488154,18.3683879093199,-10.1071682993661,-6007.95210185576,-5997.8449335564,0.0452698788104727,0.0270900830936171,-3.09248263171081,-3.61072830070686,1.56949618337294,20.3815968052279
6.78543715797496,12345,3,20.3563114739249,6.04060607654719,0.1,0.03,-5645.80123732119,-5651.84184339774,23.050107372942,6.04018304832698,-5645.80120631912,-5651.84138936744,0.0278828882028109,0.0250138246876945,-3.57760607431436,-3.68944143810195,1.46540163704461,25.4188890300282
6.176890100455,12345,0,0,-63.7915035548058,0.12,0.03,-6314.54204503105,-6250.75054147624,11.501014198783,-63.7913289072631,-6314.54193785715,-6250.75060894989,0.126047924704458,0.0268014988312671,-2.07070068964454,-3.61982118655251,1.9267260763646,12.9137970325126
5.9844164162813,12345,0.1,0.59844164162813,-30.0583641571484,0.12,0.03,-6218.24405016056,-6188.18568600341,11.536150712831,-30.0580517600556,-6218.24377263179,-6188.18572087173,0.13118493954467,0.0256279856633799,-2.03095032203143,-3.66432190075809,2.03496691246192,12.982622163713
6.02535276940125,12345,0.2,1.20507055388025,-9.82888999647275,0.12,0.03,-6179.68116522532,-6169.85227522885,11.541067761807,-9.82884833235858,-6179.68111029924,-6169.85226196688,0.124310278934361,0.0272697948060722,-2.0851382419274,-3.60181560206747,2.0100804422745,12.9893453380943
5.95929226628372,12345,0.3,1.78778767988512,-29.3741790399226,0.12,0.03,-6155.67201288114,-6126.29783384122,11.6387030365414,-29.3739265292797,-6155.67177209433,-6126.29784556505,0.132547318897849,0.0248330918059148,-2.02046827546602,-3.6964365142756,2.05498109148873,13.1016798298485
6.03988217655565,12345,0.4,2.41595287062226,-13.6987492558474,0.12,0.03,-6154.90728183687,-6141.20853258102,11.8298647242456,-13.6986483237397,-6154.9071512311,-6141.20850290736,0.119610315141563,0.0270469441848829,-2.12371399349391,-3.60996162138331,1.99669102661422,13.303593227069
6.17315155863898,12345,0.5,3.08657577931949,24.7667522372476,0.12,0.03,-6117.32899383443,-6142.09574607167,11.9873217115689,24.7667557092091,-6117.32891928227,-6142.09567499148,0.104521127755408,0.0302732057543752,-2.25843700483538,-3.49721535082104,1.93411370644095,13.4943679387633
6.11585356397962,12345,0.6,3.66951213838777,-12.3272428107557,0.12,0.03,-6072.82669791262,-6060.49945510187,11.7657754010695,-12.3272165185881,-6072.82662087991,-6060.49940436133,0.103418266069332,0.0315001120135804,-2.26915911580433,-3.45722124799597,1.84318576543379,13.2036042574326
5.992464506493,12345,0.7,4.1947251545451,7.29315009506445,0.12,0.03,-6005.08536153398,-6012.37851162904,12.0270124257158,7.29316661035955,-6005.08528673798,-6012.37845334833,0.105174445687746,0.0298036888667589,-2.25234136860614,-3.5130689548939,1.91226649887129,13.5291962389195
5.99859135093778,12345,1,5.99859135093778,37.0613684232821,0.12,0.03,-6006.8688608963,-6043.93022931958,12.7965631929047,37.0614079871775,-6006.86879650528,-6043.93020449246,0.0843913478491471,0.0323799401855888,-2.4722031025249,-3.43015404430741,1.83150861687478,14.3800181558719
6.12863384974099,12345,2,12.257267699482,21.308841197053,0.12,0.03,-5640.61272393682,-5661.92156513387,16.1710781149128,21.3089454857318,-5640.61263344964,-5661.92157893537,0.0486802070072322,0.031989839475244,-3.02240326112596,-3.44239119207591,1.60422798657724,18.0123599844011
6.20126447164832,12345,3,18.603793414945,19.2602992520506,0.12,0.03,-5612.68428711061,-5631.94458636266,20.8639551192146,19.260243964145,-5612.68424071948,-5631.94448468362,0.0294122088533973,0.0283500862952689,-3.52652753355265,-3.56264483819824,1.48015045432011,23.0548747336504
5.24268045078821,12345,0,0,-50.1123275593091,0.15,0.03,-5989.23547722478,-5939.12314966547,10.0324873096447,-50.1121717191745,-5989.23522313065,-5939.12305141148,0.150267828583858,0.0295316926596406,-1.8947882792939,-3.52342945898276,2.00028954087081,11.2764010885481
5.16948224185937,12345,0.1,0.516948224185937,-53.3978922489241,0.15,0.03,-5977.8534881277,-5924.45559587878,10.1598173515982,-53.3974631694164,-5977.85327163763,-5924.45580846821,0.156380735815239,0.0274770236125629,-1.85501819847811,-3.59517116237241,2.06292447084281,11.4200508021585
5.3103358301022,12345,0.2,1.06206716602044,-40.2729116852961,0.15,0.03,-5970.51737558982,-5930.24446390452,10.1467280163599,-40.2728940554198,-5970.51735434832,-5930.2444602929,0.146168663823291,0.0297508847817594,-1.92274800749728,-3.51551976621208,1.99429364657391,11.411432930963
5.241228807607,12345,0.3,1.5723686422821,-43.0403304790261,0.15,0.03,-5920.37504945469,-5877.33471897566,10.4270941054809,-43.0399899775921,-5920.3749949089,-5877.33500493131,0.148935666973862,0.0275521471252507,-1.90376981007644,-3.59268088064115,2.05297405325926,11.7236118340424
5.2881764737318,12345,0.4,2.11527058949272,-10.7417519376086,0.15,0.03,-5855.98307035836,-5845.24131842076,10.5264259549974,-10.7416449288512,-5855.98300939729,-5845.24136446844,0.142184463291874,0.0285722599986378,-1.95049274139043,-3.55556506468815,2.05922871751935,11.8486156593796
5.20677147356421,12345,0.5,2.60338573678211,21.9126581523888,0.15,0.03,-5820.67361060768,-5842.58626876007,10.4185924369748,21.9126756415526,-5820.67354192518,-5842.58621756673,0.134404863581495,0.0311470647362532,-2.00675077877811,-3.4692251437576,2.03713330773379,11.7401423907767
5.10943645781731,12345,0.6,3.06566187469038,-2.32543006516698,0.15,0.03,-5882.12017632223,-5879.79474625706,10.5370857443451,-2.32539277357046,-5882.12016131742,-5879.79476854385,0.128712899749875,0.0317651412485473,-2.05045758701378,-3.449022355603,1.969986913286,11.8534118615515
5.18858755506528,12345,0.7,3.6320112885457,1.47982550075358,0.15,0.03,-5907.67436221712,-5909.15418771787,10.9193633952255,1.47999766595967,-5907.67422034939,-5909.15421801535,0.120884406997688,0.0315899964436566,-2.11322046364468,-3.45440625560161,1.9575167007997,12.2776570042333
5.13611160353684,12345,1,5.13611160353684,40.7035641149741,0.15,0.03,-5717.12412146262,-5757.8276855776,11.5196188340807,40.7035438634148,-5717.12409466408,-5757.82763852749,0.0982241776774106,0.0347702560549723,-2.32019011916631,-3.35933268159637,1.89178015204835,12.9550746267296
5.08121373979261,12345,2,10.1624274795852,2.31954186142593,0.15,0.03,-5646.73220547077,-5649.0517473322,13.9925604463732,2.31957979148592,-5646.7321396729,-5649.05171946438,0.0601553861730833,0.0352979951775076,-2.8106552539962,-3.34423289369912,1.59777137891945,15.571841265704
5.10762327399826,12345,3,15.3228698219948,4.86563239481438,0.15,0.03,-5338.17090559902,-5343.03653799383,17.1535240753664,4.86577441926875,-5338.17075563076,-5343.03653005003,0.0427049751350674,0.0313960347362298,-3.15328038545751,-3.46142584659578,1.53324298151489,19.0049160538533
4.81457778338884,12345,0,0,-43.0109666874796,0.17,0.03,-5817.62432715196,-5774.61336046448,9.61991869918699,-43.0108457773904,-5817.62413659565,-5774.61329081826,0.172657680512179,0.0274549855017259,-1.75629058949483,-3.59522957919196,2.12590174994678,10.8257991302565
4.81475555464289,12345,0.1,0.481475555464289,-41.2154379208805,0.17,0.03,-5777.34831395329,-5736.1328760324,9.52402862985685,-41.2154532872401,-5777.34827783001,-5736.13282454277,0.171118933252584,0.0283727865193054,-1.76552442690884,-3.56191237874311,2.10328829908852,10.7235512110915
4.73714278878549,12345,0.2,0.947428557757099,-34.7910067642142,0.17,0.03,-5726.97769861143,-5692.18669184721,9.47022587268994,-34.7910470476418,-5726.97767671541,-5692.18662966777,0.173793391761322,0.0282142055265071,-1.75000743601611,-3.56750075736341,2.12481892399429,10.6645756472311
4.78865697296285,12345,0.3,1.43659709188886,-15.1775116072313,0.17,0.03,-5732.73398002532,-5717.55646841809,9.68298969072165,-15.1774815869212,-5732.73391194072,-5717.5564303538,0.166514223312957,0.0284516399905557,-1.79280855334067,-3.55949719868025,2.13981873848247,10.9051093034503
4.76625270212784,12345,0.4,1.90650108085114,-7.1318694569045,0.17,0.03,-5692.05703270582,-5684.92516324892,9.70609692548202,-7.1317955689683,-5692.05692823194,-5684.92513266298,0.159853848001008,0.029777615402166,-1.8335459269402,-3.51409353960979,2.11051010128684,10.9282654528084
4.83887891742968,12345,0.5,2.41943945871484,-17.8091823541708,0.17,0.03,-5712.26315183562,-5694.45396948145,9.7669647553919,-17.8090864051501,-5712.26306849073,-5694.45398208558,0.148860897276367,0.0317638176276206,-1.90467059199029,-3.44947578723275,2.01622936186911,10.9910123417316
4.70550973155629,12345,0.6,2.82330583893377,15.0023116094344,0.17,0.03,-5681.6034442198,-5696.60575582923,10.0105708245243,15.0029283910799,-5681.60283824128,-5696.60576663236,0.147567459809346,0.0305582932775141,-1.91322524580419,-3.48841519415756,2.08206222037154,11.2832313374781
4.65346654780758,12345,0.7,3.25742658346531,9.53908747523201,0.17,0.03,-5689.25905339199,-5698.79814086722,10.0664540138224,9.53908341261649,-5689.2589979951,-5698.79808140772,0.141368493202664,0.0316569048727945,-1.9566882533553,-3.45234275270839,2.03658914023353,11.3375850690893
4.71244845845408,12345,1,4.71244845845408,28.088034335311,0.17,0.03,-5587.80489696418,-5615.89293129949,10.5153717160425,28.0880713425831,-5587.8048303259,-5615.89290166848,0.108212471228952,0.037736995001161,-2.22413425949273,-3.27651245624272,1.86647118251928,11.82113778846
4.7187430854208,12345,2,9.43748617084161,4.96140737178848,0.17,0.03,-5465.38129199238,-5470.34269936417,12.910625,4.96142075152238,-5465.38125762045,-5470.34267837197,0.0655942608442528,0.0381662682149914,-2.72385544797775,-3.26621243473739,1.61143261978663,14.3760720868186
4.62304825864682,12345,3,13.8691447759405,14.0752535720057,0.17,0.03,-5297.92071899013,-5311.99597256214,16.2430939226519,14.0746464515796,-5297.92067744971,-5311.99532390129,0.0468191383109695,0.0324195731378856,-3.06322280343693,-3.42759262718304,1.56578923822081,18.0550914721287
4.22997418933291,12345,0,0,-54.1891425604299,0.2,0.03,-5517.18412755582,-5462.99498499539,8.63548057259714,-54.1891162364827,-5517.18408887963,-5462.99497264314,0.208548598662486,0.0274920176075141,-1.56751155512398,-3.59389478411562,2.21688126191061,9.71846161170242
4.06179573516191,12345,0.1,0.406179573516191,-54.2690911486125,0.2,0.03,-5528.88751249815,-5474.61842134954,8.66193613786113,-54.269079427344,-5528.88749315126,-5474.61841372392,0.216803249399889,0.0259209323668519,-1.52867160402693,-3.65290850520419,2.28477091280981,9.74406725577141
4.17043513565797,12345,0.2,0.834087027131595,-34.6525135392494,0.2,0.03,-5518.52095962787,-5483.86844608862,8.73530914665304,-34.6524979443384,-5518.52091949317,-5483.86842154883,0.205651974660006,0.0273616015701554,-1.58170099717217,-3.59826949623242,2.24625253157775,9.8337983400254
4.21929509524176,12345,0.3,1.26578852857253,-36.9688967348702,0.2,0.03,-5512.09801104084,-5475.12911430597,8.78224974200206,-36.9688826847387,-5512.09798165463,-5475.12909896989,0.196349586191472,0.0287379962872654,-1.62771900539646,-3.54973544219014,2.18943193392713,9.88546066239324
4.16493124791719,12345,0.4,1.66597249916687,-16.302668048028,0.2,0.03,-5537.84098404319,-5521.53831599516,8.80761316872428,-16.3026871316652,-5537.84096155727,-5521.5382744256,0.189033840261492,0.0300397308245616,-1.66592482369723,-3.50526568410506,2.1762108920618,9.92270222151124
4.13328950585133,12345,0.5,2.06664475292567,-8.47340469103619,0.2,0.03,-5473.38796171522,-5464.91455702419,8.81884435190005,-8.47336741638901,-5473.38790246067,-5464.91453504428,0.187155450857436,0.0303389544051378,-1.67597161541305,-3.49514119362058,2.17452099224362,9.93926151431697
4.20126520077669,12345,0.6,2.52075912046601,12.7649825305698,0.2,0.03,-5508.12869405646,-5520.89367658703,9.0867964229353,12.7650541190815,-5508.12860399338,-5520.89365811246,0.166429136016012,0.0328267143674766,-1.79302739932485,-3.41669945684572,2.11065588333775,10.2436432465091
4.14461507943195,12345,0.7,2.90123055560237,8.00100196588119,0.2,0.03,-5479.86304016773,-5487.86404213361,9.0737400530504,8.00101015665587,-5479.86301403612,-5487.86402419278,0.163034356520876,0.0336862653652859,-1.81381458831029,-3.39049809444673,2.07947586761147,10.2224788917304
4.23663011267599,12345,1,4.23663011267599,17.3158479349704,0.2,0.03,-5502.353553126,-5519.66940106097,9.37936681222707,17.3158213744791,-5502.35353418127,-5519.66935555575,0.128688359046665,0.0399576438440022,-2.05023557977774,-3.22029165628919,1.88526689128569,10.5519790835525
4.08854696242895,12345,2,8.1770939248579,31.4384508326948,0.2,0.03,-5295.5818027094,-5327.02025354209,11.6346749226006,31.4384811242617,-5295.58167221423,-5327.02015333849,0.0784366333392765,0.0403162190892807,-2.54469370326322,-3.21171041253689,1.699733675091,13.0370243283457
4.26721126095478,12345,3,12.8016337828643,16.4563582917472,0.2,0.03,-5126.08743924453,-5142.54379753628,14.6599443671766,16.4556971747688,-5126.08742956768,-5142.54312674244,0.0480658020187398,0.0375971635833052,-3.03351679576431,-3.28155536482823,1.53986376429741,16.2663761677136
3.61252547599248,12345,0,0,-55.5988363776632,0.25,0.03,-5268.96409581934,-5213.36525944168,7.47585155058465,-55.5990882090982,-5268.96400128471,-5213.36491307561,0.240650514836885,0.0317620899789285,-1.4242793710135,-3.45029882132922,2.21100519024622,8.4169244072546
3.50378914219364,12345,0.1,0.350378914219364,-26.2381098397163,0.25,0.03,-5184.16143136939,-5157.92332152968,7.58583800305655,-26.2380782291721,-5184.1613572847,-5157.92327905553,0.254015354098881,0.028595925367713,-1.37052263381243,-3.55432630495721,2.3629539429689,8.5418181022142
3.50420496459589,12345,0.2,0.700840992919178,-44.418580585505,0.25,0.03,-5196.75465396244,-5152.33607337694,7.58176260825267,-44.4185373718474,-5196.75454934937,-5152.33601197752,0.256291466734618,0.0282159888088292,-1.36118337701491,-3.56845736709249,2.34941678423688,8.53090865185479
3.50249374658681,12345,0.3,1.05074812397604,-30.6237171809389,0.25,0.03,-5189.98881037508,-5159.36509319414,7.6170431211499,-30.6236742985493,-5189.98875335898,-5159.36507906043,0.244197679621299,0.0299385310800527,-1.4097982957793,-3.50868874897573,2.30440414473969,8.57718827040085
3.55458294569492,12345,0.4,1.42183317827797,-25.0230395593453,0.25,0.03,-5188.33395340521,-5163.31091384586,7.70134575569358,-25.0229595356341,-5188.33384948478,-5163.31088994914,0.234441866589703,0.0308678822066349,-1.45067732084078,-3.47769623646995,2.26946357789148,8.67373481429007
3.42319434425266,12345,0.5,1.71159717212633,12.5149769364525,0.25,0.03,-5153.56628911079,-5166.08126604724,7.74206968278731,12.5150202009072,-5153.56623072816,-5166.08125092907,0.224640243632888,0.0325281263714656,-1.49337837457954,-3.42537314283785,2.28842532342788,8.72822617523905
3.50192550173305,12345,0.6,2.10115530103983,10.8785335246348,0.25,0.03,-5203.74948632343,-5214.62801984807,7.7251828631139,10.8785309184696,-5203.74946163884,-5214.62799255731,0.205463127221039,0.0364539202373792,-1.58260484429151,-3.31166052950161,2.16127585697743,8.70979091066292
3.49302948884822,12345,0.7,2.44512064219375,13.9382091767266,0.25,0.03,-5256.02374069309,-5269.96194986981,7.86035564853557,13.9382312766211,-5256.0237084072,-5269.96193968382,0.193994460388213,0.0375860725091013,-1.63995078864558,-3.28118456532875,2.12128727529403,8.86164997000861
3.5219110633625,12345,1,3.5219110633625,17.5628389831927,0.25,0.03,-5280.40944564293,-5297.97228462613,8.48698481561822,17.5628755652806,-5280.40939798131,-5297.97227354659,0.159826096983753,0.0395761509317166,-1.83366865620444,-3.2294193520229,2.00600904577034,9.55773175116029
3.50151495934895,12345,2,7.00302991869791,27.7202447480713,0.25,0.03,-5131.31259355273,-5159.0328383008,10.1259168704156,27.7201690497941,-5131.31257771805,-5159.03274676784,0.0928370710130293,0.0453409562802544,-2.37615353540187,-3.09407141734963,1.71174433487673,11.3457593794584
3.56613107601749,12345,3,10.6983932280525,8.9255415663838,0.25,0.03,-5104.93193555738,-5113.85747712377,12.8425987943737,8.92530012270254,-5104.93190422162,-5113.85720434432,0.0618665247687519,0.0399675395000974,-2.78369110462218,-3.21883642927903,1.58305519830764,14.2799340827575
9.51901738606548,12345,0,0,-17.7709562572236,0.05,0.04,-6997.05397795948,-6979.28302170225,14.3611393692777,-17.7703063838871,-6997.05324925429,-6979.28294287041,0.0527020784489049,0.0366279328610389,-2.94307769877915,-3.3071677291142,1.50183426538779,15.8667680999163
9.29689093854119,12345,0.1,0.929689093854119,-5.38633111939998,0.05,0.04,-6877.34567835192,-6871.95934723252,14.1124229979466,-5.38629540446891,-6877.34559654509,-6871.95930114062,0.0551802474949932,0.0366441205759628,-2.89761465084448,-3.30596103370541,1.53349589611867,15.6442060414737
9.29406306569297,12345,0.2,1.85881261313859,10.5213491353607,0.05,0.04,-6782.12900239439,-6792.65035152975,14.0809968847352,10.5205552149591,-6782.1289653379,-6792.64952055286,0.0545085657168252,0.037089723511002,-2.91073899255789,-3.29397534090632,1.55063266854518,15.6443870485117
9.6989335729276,12345,0.3,2.90968007187828,12.4512237790586,0.05,0.04,-6690.53211541972,-6702.98333919878,14.9368983957219,12.4516569552952,-6690.53168844962,-6702.98334540491,0.0516920179403688,0.0348491388834218,-2.96236086837774,-3.35673136955509,1.55783044415066,16.603489780094
9.37676388720629,12345,0.4,3.75070555488252,26.536573042642,0.05,0.04,-6647.7764464684,-6674.31301951104,14.6757478632479,26.5366009579757,-6647.77641452691,-6674.31301548488,0.0515770503348613,0.0360672469456084,-2.9643862742053,-3.32259138724138,1.58348324701533,16.3330841731864
9.39495856471028,12345,0.5,4.69747928235514,16.0389923687053,0.05,0.04,-6634.10545008063,-6650.14444244933,15.5946825827455,16.0389733946413,-6634.10541812086,-6650.1443915155,0.0543656324784456,0.0315454385833718,-2.91174203772611,-3.45667240870487,1.62247728425825,17.3893745785403
9.30356379471665,12345,0.6,5.58213827682999,16.6806169972087,0.05,0.04,-6554.73662373312,-6571.41724073033,15.8683195592287,16.6807218346148,-6554.73652197069,-6571.41724380531,0.0548343905067551,0.0304731486411622,-2.90352951958366,-3.49059007714876,1.63897059099533,17.7125376772478
9.46794783996642,12345,0.7,6.62756348797649,19.5409148806066,0.05,0.04,-6349.57343091792,-6369.11434579852,15.9175729822553,19.5409482580435,-6349.57340295665,-6369.1143512147,0.0484758533519313,0.0327957483247304,-3.02660050970019,-3.41753483740709,1.57697395862805,17.7095144930437
9.37156733310146,12345,1,9.37156733310146,10.9720708091045,0.05,0.04,-6255.46761386854,-6266.43968467764,17.945107398568,10.9730089061313,-6255.46754104193,-6266.44054994807,0.0493112345740609,0.0266737653811047,-3.00820417739134,-3.62514801203405,1.64730061039179,20.0223480413719
9.33409793309849,12345,2,18.668195866197,-7.33497690519653,0.05,0.04,-6022.591989239,-6015.2570123338,23.9249492900609,-7.33494155058816,-6022.59195427276,-6015.25701272217,0.0300572457847838,0.0226829294981944,-3.5046445463782,-3.78614342275127,1.49104137400937,26.3948983759187
9.32959313643749,12345,3,27.9887794093125,9.07080405943725,0.05,0.04,-5741.86471738873,-5750.93552144817,28.9806691449814,9.0710194405774,-5741.86448250802,-5750.9355019486,0.0218582187927909,0.0200558906623132,-3.82345422232332,-3.90900646049842,1.46847673148883,31.9706346364624
7.20946079931222,12345,0,0,-10.139243517875,0.08,0.04,-6511.32447744694,-6501.18523392907,11.6685279187817,-10.1391772917577,-6511.3244025878,-6501.18522529604,0.0808772953587332,0.0390150708750971,-2.51492447896122,-3.24377900078629,1.64296724497917,13.0144027358153
7.14622032360471,12345,0.1,0.714622032360471,-12.5912266442238,0.08,0.04,-6400.28265800073,-6387.69143135651,11.557157569516,-12.5912046560734,-6400.28261806298,-6387.69141340691,0.0817831040051205,0.0393838102124551,-2.50356081180447,-3.23440510236867,1.64445964390105,12.888042156667
7.2075387265058,12345,0.2,1.44150774530116,-5.47167764774349,0.08,0.04,-6296.98400522547,-6291.51232757773,11.8662119622246,-5.47168163855531,-6296.98396982933,-6291.51228819078,0.0852287421519007,0.0364350474246335,-2.4625861627761,-3.31190960045853,1.69692028766958,13.2738749552668
7.2524578999193,12345,0.3,2.17573736997579,3.61133104066812,0.08,0.04,-6327.24170371546,-6330.85303475613,12.3112513144059,3.61135706102868,-6327.24164648879,-6330.85300354982,0.0839881239733196,0.0346475915002896,-2.47680849493595,-3.36282086327324,1.73755775811235,13.7877683370732
7.17324413723328,12345,0.4,2.86929765489331,15.4027899201146,0.08,0.04,-6238.95564977914,-6254.35843969925,12.5307651150348,15.4031881740884,-6238.95522387397,-6254.35841204805,0.0823626959655521,0.0341007258569505,-2.4966258795717,-3.37860256096344,1.75125553535043,14.049174501965
7.21213922924445,12345,0.5,3.60606961462222,12.319737928934,0.08,0.04,-6249.15608938975,-6261.47582731869,12.4586909871245,12.3197827540926,-6249.15601569514,-6261.47579844923,0.0767527474100735,0.0363194166487309,-2.56721224723837,-3.31553019945123,1.69187144696827,13.936201904345
